"Exported to CSV on Wednesday, September 6, 2023"

"Person ID External","Job Title","Company","Comments","Department/Team interested in","Subsidiary"
"2000029270","OPERACION DE CAMPO CENTRAL TERMICA","TERMOELECTRICA EL TESORITO S.A.S E.S.P (CLS-CO10)",,,
"2000029271","OPERACION DE CAMPO CENTRAL TERMICA","TERMOELECTRICA EL TESORITO S.A.S E.S.P (CLS-CO10)",,"OPERATION","GRUPO ARGOS"
"2000029271","OPERACION DE CAMPO CENTRAL TERMICA","TERMOELECTRICA EL TESORITO S.A.S E.S.P (CLS-CO10)",,"MAINTENANCE","GRUPO ARGOS"
"2000029272","GESTION CONSTRUCCION OBRAS INTERNET","CELSIA COLOMBIA S.A. E.S.P. (CLS-CO07)",,"OPERATION","CELSIA"
"2000029273","GESTION CONSTRUCCION OBRAS INTERNET","CELSIA COLOMBIA S.A. E.S.P. (CLS-CO07)",,"COMMUNICATIONS","CELSIA"
"2000029275","MECANICO(A) SOLDADOR(A)","ARGOS PANAMA S.A. (CEM-PA04)",,"CONCRETE","ARGOS"
"2000029276","MECANICO(A) SOLDADOR(A)","ARGOS PANAMA S.A. (CEM-PA04)",,"CEMENT PRODUCTION","ARGOS"
"2000029278","CONDUCTOR(A) MIXER","CONCRETOS ARGOS S.A. (CEM-CO05)",,,
"2000029279","CONDUCTOR(A) MIXER","CONCRETOS ARGOS S.A. (CEM-CO05)",,,
"2000029286","PRODUCTION MANAGER II","ARGOS USA LLC (CEM-US02)",,,
"2000029290","TALENT ACQUISITION ADMIN","ARGOS USA LLC (CEM-US02)",,"CONCRETE","ARGOS"
"2000029290","TALENT ACQUISITION ADMIN","ARGOS USA LLC (CEM-US02)",,"HR MANAGEMENT","ARGOS"
"2000029290","TALENT ACQUISITION ADMIN","ARGOS USA LLC (CEM-US02)",,"ADMINISTRATIVE","ARGOS"
"2000029291","PRODUCTION CONTROL SUPERVISOR","ARGOS USA LLC (CEM-US02)",,,
"2000029297","DRIVER READY MIX TRUCK","ARGOS USA LLC (CEM-US02)",,,
"2000029301","GESTION FINANCIERA Y ADMINISTRACION","PEG S.A. (CLS-CR02)",,,
"2000029304","OPERARIO(A) GENERAL","CEMENTOS ARGOS S.A. (CEM-CO02)",,,
"2000029306","GESTOR(A) SR APLICACIONES","SUMMA SERV. CORP. INTEGRALES (CEM-CO58)","Analítica y ciencia de datos.","INFORMATION TECHNOLOGY","GRUPO ARGOS"
"2000029307","GESTOR(A) APOYO TECNOLOGIA","SUMMA SERV. CORP. INTEGRALES (CEM-CO58)",,,
"2000029308","GESTOR(A) SR. CREDITO Y CARTERA","SUMMA SERV. CORP. INTEGRALES (CEM-CO58)",,,
"2000029315","GESTOR(A) SR EXPERIENCIA AL COLABORADOR","SUMMA SERV. CORP. INTEGRALES (CEM-CO58)",,"HR MANAGEMENT",
"2000029315","GESTOR(A) SR EXPERIENCIA AL COLABORADOR","SUMMA SERV. CORP. INTEGRALES (CEM-CO58)",,"ADMINISTRATIVE",
"2000029316","GESTOR(A) SR EXPERIENCIA AL COLABORADOR","SUMMA SERV. CORP. INTEGRALES (CEM-CO58)","Estudié Administración Humana, me gustaría tener la oportunidad de adquirir la experiencia en todo lo relacionado con el área de Gestión Humana ya que siempre he tenido la oportunidad de laborar en Gestión Humana pero siempre enfocada en el proceso de nómina y quisiera ser muy integral dentro del proceso de Gestión humana.","HR MANAGEMENT","GRUPO ARGOS"
"2000029322","CONDUCTOR(A) MIXER","CONCRETOS ARGOS S.A. (CEM-CO05)",,,
"2000029331","EXPERIENCIAS DE SERVICIO","CELSIA COLOMBIA S.A. E.S.P. (CLS-CO07)",,"COMMERCIAL MANAGEMENT & MARKETING","CELSIA"
"2000029332","GESTOR(A) GESTION DE LA INFORMACION","SUMMA SERV. CORP. INTEGRALES (CEM-CO58)",,,
"2000029333","DESARROLLO FRONT-END I","ENERBIT S.A.S. E.S.P. (CLS-CO11)",,,
"2000029334","MANTENIMIENTO ELECTRICO TERMICAS","TERMOELECTRICA EL TESORITO S.A.S E.S.P (CLS-CO10)",,,
"2000029337","PROCESS ATTENDANT","ARGOS USA LLC (CEM-US02)",,,
"2000029339","AUXILIAR OPERACIONES - RD","ARGOS DOMINICANA S.A. (CEM-DO00)",,,
"2000029344","SALES REPRESENTATIVE","ARGOS USA LLC (CEM-US02)",,,
"2000029353","DRIVER READY MIX TRUCK","ARGOS USA LLC (CEM-US02)",,,
"2000029357","DRIVER READY MIX TRUCK","ARGOS USA LLC (CEM-US02)",,,
"2000029359","GESTOR(A) SR FINANZAS I","SUMMA SERV. CORP. INTEGRALES (CEM-CO58)",,"ADMINISTRATIVE","ARGOS"
"2000029359","GESTOR(A) SR FINANZAS I","SUMMA SERV. CORP. INTEGRALES (CEM-CO58)",,"FINANCE","CELSIA"
"2000029359","GESTOR(A) SR FINANZAS I","SUMMA SERV. CORP. INTEGRALES (CEM-CO58)",,"FINANCE","GRUPO ARGOS"
"2000029359","GESTOR(A) SR FINANZAS I","SUMMA SERV. CORP. INTEGRALES (CEM-CO58)",,"FINANCE","ARGOS"
"2000029362","ASESORIA SERVICIO INTERNET","CELSIA COLOMBIA S.A. E.S.P. (CLS-CO07)",,,
"2000029367","GESTOR(A) FACTURACION CSC","SUMMA SERV. CORP. INTEGRALES (CEM-CO58)",,,
"2000029368","OPERADOR(A) TERMINAL B - PR","ARGOS PUERTO RICO CORP. (CEM-PR02)",,,
"2000029369","PROYECTOS TYD","CELSIA COLOMBIA S.A. E.S.P. (CLS-CO07)","Me encantaría trabajar en el desarrollo de Proyectos de generación distribuida, almacenamiento de energía y movilidad Eléctrica","BUSINESS DEVELOPMENT & INNOVATION","CELSIA"
"2000029370","GESTION CONSTRUCCION OBRAS INTERNET","CELSIA COLOMBIA S.A. E.S.P. (CLS-CO07)",,"INFORMATION TECHNOLOGY","CELSIA"
"2000029372","OPERACION DE CAMPO CENTRAL TERMICA","TERMOELECTRICA EL TESORITO S.A.S E.S.P (CLS-CO10)",,"POWER GENERATION","CELSIA"
"2000029373","OFICIAL MANTENIMIENTO I","CEMENTOS ARGOS S.A. (CEM-CO02)",,,
"2000029378","EXPERIENCIAS DE SERVICIO","CELSIA COLOMBIA S.A. E.S.P. (CLS-CO07)",,,
"2000029385","GESTOR(A) GESTION DE LA INFORMACION","SUMMA SERV. CORP. INTEGRALES (CEM-CO58)",,,
"2000029388","PROJECT MANAGER PANAMA","ARGOS PANAMA S.A. (CEM-PA04)",,"CONCRETE","ARGOS"
"2000029388","PROJECT MANAGER PANAMA","ARGOS PANAMA S.A. (CEM-PA04)",,"URBAN DEVELOPMENT","GRUPO ARGOS"
"2000029388","PROJECT MANAGER PANAMA","ARGOS PANAMA S.A. (CEM-PA04)","Manejo y desarrollo de contratos y negocios ","ADMINISTRATIVE","GRUPO ARGOS"
"2000029389","ANALISTA OPERACIONES DE VUELO","INTERNACIONAL EJECUTIVA DE AVIACION S.A.S (GRA-CO02)",,"AUDIT","GRUPO ARGOS"
"2000029391","SALES REPRESENTATIVE","ARGOS USA LLC (CEM-US02)",,"BUSINESS DEVELOPMENT & INNOVATION","ARGOS"
"2000029391","SALES REPRESENTATIVE","ARGOS USA LLC (CEM-US02)",,"HEALTH & SAFETY","ARGOS"
"2000029391","SALES REPRESENTATIVE","ARGOS USA LLC (CEM-US02)",,"OPERATIONAL EXCELLENCE","ARGOS"
"2000029392","AYUDANTE(A) PLANTA CONCRETOS","CONCRETOS ARGOS S.A. (CEM-CO05)",,,
"2000029399","GESTOR(A) SR. SELECCION","SUMMA SERV. CORP. INTEGRALES (CEM-CO58)","Me interesa todo lo que tiene que ver con la estrategia a partir de los objetivos de la compañia","STRATEGIC MANAGEMENT","GRUPO ARGOS"
"2000029399","GESTOR(A) SR. SELECCION","SUMMA SERV. CORP. INTEGRALES (CEM-CO58)","Me interesa poder crecer como profesional en HR o GH en cualquiera de las empresas del grupo Argos.","HR MANAGEMENT","GRUPO ARGOS"
"2000029399","GESTOR(A) SR. SELECCION","SUMMA SERV. CORP. INTEGRALES (CEM-CO58)","Me interesa el tema de comunicación y cambio organizacional.","COMMUNICATION AND CORPORATE RESPONSIBILITY","GRUPO ARGOS"
"2000029400","DRIVER READY MIX TRUCK","ARGOS USA LLC (CEM-US02)",,,
"2000029401","DRIVER READY MIX TRUCK","ARGOS USA LLC (CEM-US02)",,,
"2000029402","DRIVER READY MIX TRUCK","ARGOS USA LLC (CEM-US02)",,,
"2000029408","OPERACION DE CAMPO CENTRAL TERMICA","TERMOELECTRICA EL TESORITO S.A.S E.S.P (CLS-CO10)",,"POWER GENERATION","CELSIA"
"2000029410","AUXILIAR SEGURIDAD VIAL","LOGITRANS S.A. (CEM-CO06)",,"MAINTENANCE","ARGOS"
"2000029412","DRIVER READY MIX TRUCK","ARGOS USA LLC (CEM-US02)",,,
"2000029413","DRIVER READY MIX TRUCK","ARGOS USA LLC (CEM-US02)",,,
"2000029417","GESTION PROYECTOS TYD I","CELSIA COLOMBIA S.A. E.S.P. (CLS-CO07)",,"TECHNICAL",
"2000029418","CONDUCTOR(A) MIXER - RD","ARGOS DOMINICANA S.A. (CEM-DO00)",,,
"2000029426","DRIVER READY MIX TRUCK","ARGOS USA LLC (CEM-US02)",,,
"2000029427","ESPECIALISTA REPORTE FINANCIERO","SUMMA SERV. CORP. INTEGRALES (CEM-CO58)",,,
"2000029432","OPERARIO(A) GENERAL","ZONA FRANCA ARGOS S.A.S (CEM-CO04)",,,
"2000029433","DRIVER READY MIX TRUCK","ARGOS USA LLC (CEM-US02)",,,
"2000029436","LATE PERSON","ARGOS USA LLC (CEM-US02)",,,
"2000029438","PROFESIONAL CONTABLE","FUNDACION GRUPO ARGOS (GRA-CO05)","Temas relacionados al control organizacional, revisoría o auditoría.","AUDIT","GRUPO ARGOS"
"2000029438","PROFESIONAL CONTABLE","FUNDACION GRUPO ARGOS (GRA-CO05)","El análisis financiero a través del análisis de la información contable y del entorno.","FINANCE","GRUPO ARGOS"
"2000029440","OPERADOR(A) LOGISTICA","CEMENTOS ARGOS S.A. (CEM-CO02)",,"ADMINISTRATIVE","GRUPO ARGOS"
"2000029442","OPERADOR(A) ENVASADORA III","ARGOS HONDURAS S.A. DE CV (CEM-HN00)",,,
"2000029448","DRIVER READY MIX TRUCK","ARGOS USA LLC (CEM-US02)",,,
"2000029450","AUXILIAR PRODUCCION","ARGOS HONDURAS S.A. DE CV (CEM-HN00)",,,
"2000029452","OPERADOR(A) ENVASADORA III","ARGOS HONDURAS S.A. DE CV (CEM-HN00)",,,
"2000029456","CONDUCTOR(A) MIXER","CONCRETOS ARGOS S.A. (CEM-CO05)",,,
"2000029458","CONDUCTOR(A) MIXER","CONCRETOS ARGOS S.A. (CEM-CO05)",,,
"2000029460","AYUDANTE(A) BOMBA","CONCRETOS ARGOS S.A. (CEM-CO05)",,,
"2000029461","QUARRY OPERATOR","ARGOS USA LLC (CEM-US02)",,,
"2000029462","AMBIENTAL TYD","CELSIA COLOMBIA S.A. E.S.P. (CLS-CO07)",,"SUSTAINABILITY","CELSIA"
"2000029463","AMBIENTAL TYD","CELSIA COLOMBIA S.A. E.S.P. (CLS-CO07)",,"ENVIRONMENT","GRUPO ARGOS"
"2000029464","PROCESS ATTENDANT","ARGOS USA LLC (CEM-US02)",,,
"2000029467","DRIVER READY MIX TRUCK","ARGOS USA LLC (CEM-US02)",,,
"2000029470","PROMOTORIA COMERCIAL","CELSIA COLOMBIA S.A. E.S.P. (CLS-CO07)",,,
"2000029474","CONDUCTOR(A) MIXER JUNIOR","CONCRETOS ARGOS S.A. (CEM-CO05)",,,
"2000029477","DRIVER READY MIX TRUCK","ARGOS USA LLC (CEM-US02)",,,
"2000029482","DRIVER READY MIX TRUCK","ARGOS USA LLC (CEM-US02)",,,
"2000029486","DRIVER READY MIX TRUCK","ARGOS USA LLC (CEM-US02)",,,
"2000029488","PROTECCION Y TELECONTROL ZONA","CELSIA COLOMBIA S.A. E.S.P. (CLS-CO07)",,"POWER DISTRIBUTION",
"2000029492","CONDUCTOR(A) MIXER JUNIOR","CONCRETOS ARGOS S.A. (CEM-CO05)",,,
"2000029496","OFICIAL MANTENIMIENTO I","CEMENTOS ARGOS S.A. (CEM-CO02)",,,
"2000029497","AYUDANTE(A) PLANTA CONCRETOS","CONCRETOS ARGOS S.A. (CEM-CO05)",,,
"2000029498","OFICIAL MANTENIMIENTO I","CEMENTOS ARGOS S.A. (CEM-CO02)",,,
"2000029499","SOCIAL TYD","CELSIA COLOMBIA S.A. E.S.P. (CLS-CO07)",,,
"2000029500","LIDER EJECUCION Y OPERACION PROYECTOS EFICIENCIA ENERGETICA","CELSIA COLOMBIA S.A. E.S.P. (CLS-CO07)",,"STRATEGIC MANAGEMENT",
"2000029501","LIDER ATRACCION TALENTO","SUMMA SERV. CORP. INTEGRALES (CEM-CO58)",,"HR MANAGEMENT","ARGOS"
"2000029507","GESTOR(A) GESTION DE LA INFORMACION","SUMMA SERV. CORP. INTEGRALES (CEM-CO58)",,,
"2000029510","ASSOCIATE GENERAL COUNSEL","ARGOS USA LLC (CEM-US02)",,,
"2000029512","SR. MANAGER OF INTERNAL CONTROLS","ARGOS USA LLC (CEM-US02)",,,
"2000029524","PROFESIONAL INTELIGENCIA LOGISTICA Y TRANSPORTE","LOGITRANS S.A. (CEM-CO06)",,"LOGISTICS","ARGOS"
"2000029524","PROFESIONAL INTELIGENCIA LOGISTICA Y TRANSPORTE","LOGITRANS S.A. (CEM-CO06)",,"SOURCING","ARGOS"
"2000029526","ANALISTA GESTION HUMANA","CONCESION TUNEL ABURRA ORIENTE (ODI-CO03)",,"HR MANAGEMENT","GRUPO ARGOS"
"2000029527","CONDUCTOR(A) VEHICULO LIVIANO","CONCESION TUNEL ABURRA ORIENTE (ODI-CO03)",,,
"2000029529","GESTOR(A) VIAL","CONCESION TUNEL ABURRA ORIENTE (ODI-CO03)",,,
"2000029536","COORDINADOR(A) SOCIAL Y SOSTENIBILIDAD","CONCESION TUNEL ABURRA ORIENTE (ODI-CO03)",,,
"2000029538","ASISTENTE ADMINISTRATIVO(A) - PR","ARGOS PUERTO RICO CORP. (CEM-PR02)",,"QUALITY CONTROL",
"2000029538","ASISTENTE ADMINISTRATIVO(A) - PR","ARGOS PUERTO RICO CORP. (CEM-PR02)",,"ENVIRONMENT",
"2000029538","ASISTENTE ADMINISTRATIVO(A) - PR","ARGOS PUERTO RICO CORP. (CEM-PR02)",,"RESEARCH AND DEVELOPMENT",
"2000029539","PROFESIONAL SISO","CONCRETOS ARGOS S.A. (CEM-CO05)",,"HEALTH & SAFETY","ARGOS"
"2000029541","AUXILIAR SST","SATOR S.A.S (GRA-CO03)",,,
"2000029543","SISTEMAS FOTOVOLTAICOS","CELSIA COLOMBIA S.A. E.S.P. (CLS-CO07)",,,
"2000029556","MECHANICAL MAINT TECHNICIAN","ARGOS USA LLC (CEM-US02)",,,
"2000029570","TECNICO(A) CONTROL PRODUCTO AGREGADOS","CONCRETOS ARGOS S.A. (CEM-CO05)",,"CONCRETE","GRUPO ARGOS"
"2000029571","GESTOR(A) MESA AYUDA COMERCIAL","SUMMA SERV. CORP. INTEGRALES (CEM-CO58)",,"FINANCE","SUMMA"
"2000029572","OPERARIO(A) PRODUCCION AGREGADOS","CONCRETOS ARGOS S.A. (CEM-CO05)",,,
"2000029573","OPERARIO(A) PRODUCCION AGREGADOS","CONCRETOS ARGOS S.A. (CEM-CO05)",,,
"2000029579","EXPERIENCIAS DE SERVICIO","CELSIA COLOMBIA S.A. E.S.P. (CLS-CO07)",,,
"2000029580","OFICIAL MANTENIMIENTO I","CEMENTOS ARGOS S.A. (CEM-CO02)",,,
"2000029581","OPERADOR(A) MAQUINARIA AGREGADOS II","CONCRETOS ARGOS S.A. (CEM-CO05)","adquirir nuevos conocimientos y tener mejores oportunidades  ","ENVIRONMENT","GRUPO ARGOS"
"2000029582","OPERADOR(A) MAQUINARIA AGREGADOS II","CONCRETOS ARGOS S.A. (CEM-CO05)",,"AGGREGATE","ARGOS"
"2000029584","OPERARIO(A) GENERAL","CEMENTOS ARGOS S.A. (CEM-CO02)",,,
"2000029585","OFICIAL MANTENIMIENTO I","CEMENTOS ARGOS S.A. (CEM-CO02)",,,
"2000029588","OPERACION TIEMPO REAL INTERNET II","CELSIA COLOMBIA S.A. E.S.P. (CLS-CO07)",,,
"2000029601","PROYECTOS DISTRITOS TERMICOS Y COGENERACION","CELSIA COLOMBIA S.A. E.S.P. (CLS-CO07)",,"POWER GENERATION","CELSIA"
"2000029601","PROYECTOS DISTRITOS TERMICOS Y COGENERACION","CELSIA COLOMBIA S.A. E.S.P. (CLS-CO07)",,"BUSINESS DEVELOPMENT & INNOVATION","CELSIA"
"2000029601","PROYECTOS DISTRITOS TERMICOS Y COGENERACION","CELSIA COLOMBIA S.A. E.S.P. (CLS-CO07)",,"SUSTAINABILITY","CELSIA"
"2000029602","DISEÑO ELECTROMECANICO SUBESTACIONES","CELSIA COLOMBIA S.A. E.S.P. (CLS-CO07)",,"POWER GENERATION","CELSIA"
"2000029605","OPERARIO(A) GENERAL","FUNDACION GRUPO ARGOS (GRA-CO05)",,,
"2000029607","GESTION PROYECTOS TYD I","CELSIA COLOMBIA S.A. E.S.P. (CLS-CO07)",,"OPERATION","CELSIA"
"2000029609","TECNICO(A) PROG. Y EXPERIENCIA AL CLIENTE","ARGOS PANAMA S.A. (CEM-PA04)",,"ADMINISTRATIVE","ARGOS"
"2000029610","PROFESIONAL MERCADEO","ARGOS HONDURAS S.A. DE CV (CEM-HN00)",,,
"2000029613","EQUIPMENT OPERATOR","ARGOS USA LLC (CEM-US02)",,,
"2000029614","GESTOR(A) PROCESAMIENTO FACTURAS","SUMMA SERV. CORP. INTEGRALES (CEM-CO58)",,,
"2000029622","OPERACION ERP","SUMMA SERV. CORP. INTEGRALES (CEM-CO58)",,,
"2000029624","AUXILIAR CONTACTO CLIENTE","CONCRETOS ARGOS S.A. (CEM-CO05)","Me apasiona el tema de los procesos que se llevan a cargo dentro del área de gestión humana; no poseo experiencia en dicha área pero por mi formación en administración conozco del tema y estoy atento aprender para apoyar labores de dicha área.","HR MANAGEMENT","GRUPO ARGOS"
"2000029624","AUXILIAR CONTACTO CLIENTE","CONCRETOS ARGOS S.A. (CEM-CO05)","Me interesa el área de compras y abastecimiento, así como la cadena logística de una empresa. Tengo experiencia en dichas actividades.","LOGISTICS","ARGOS"
"2000029626","AYUDANTE(A) PLANTA","CEMENTOS ARGOS S.A. (CEM-CO02)","Ninguno","CEMENT PRODUCTION","ARGOS"
"2000029627","OFICIAL MANTENIMIENTO I","CEMENTOS ARGOS S.A. (CEM-CO02)",,,
"2000029628","OPERARIO(A) GENERAL","CEMENTOS ARGOS S.A. (CEM-CO02)",,,
"2000029629","OPERARIO(A) GENERAL","CEMENTOS ARGOS S.A. (CEM-CO02)",,,
"2000029630","EXPERIENCIAS DE SERVICIO","CELSIA COLOMBIA S.A. E.S.P. (CLS-CO07)",,"ADMINISTRATIVE","CELSIA"
"2000029632","DRIVER READY MIX TRUCK","ARGOS USA LLC (CEM-US02)",,,
"2000029635","GESTOR(A) SR. SOPORTE USUARIOS","SUMMA SERV. CORP. INTEGRALES (CEM-CO58)",,,
"2000029637","OPERARIO(A) GENERAL PROYECTOS","ZONA FRANCA ARGOS S.A.S (CEM-CO04)",,,
"2000029638","OPERARIO(A) GENERAL PROYECTOS","ZONA FRANCA ARGOS S.A.S (CEM-CO04)",,,
"2000029639","OPERARIO(A) GENERAL PROYECTOS","ZONA FRANCA ARGOS S.A.S (CEM-CO04)",,,
"2000029640","OPERARIO(A) GENERAL PROYECTOS","ZONA FRANCA ARGOS S.A.S (CEM-CO04)","avanzar con una carrera profesional le daría un plus a mi hoja de vida a mis conocimientos y avance en la organización ","ADMINISTRATIVE","ARGOS"
"2000029641","OPERARIO(A) GENERAL PROYECTOS","ZONA FRANCA ARGOS S.A.S (CEM-CO04)",,,
"2000029644","OPERARIO(A) GENERAL PROYECTOS","ZONA FRANCA ARGOS S.A.S (CEM-CO04)",,,
"2000029645","OPERADOR(A) LOGISTICA","ZONA FRANCA ARGOS S.A.S (CEM-CO04)",,,
"2000029646","OPERADOR(A) EMPACADORA","CEMENTOS ARGOS S.A. (CEM-CO02)","Mis intereses de carrera estarían enfocados en poder ejercer el rol de operador de equipo pesado en el area de cantera.","MINING","ARGOS"
"2000029647","AYUDANTE(A) LABORATORIO JUNIOR","CEMENTOS ARGOS S.A. (CEM-CO02)",,"RESEARCH AND DEVELOPMENT","ARGOS"
"2000029649","OPERARIO(A) GENERAL PROYECTOS","ZONA FRANCA ARGOS S.A.S (CEM-CO04)",,,
"2000029650","OPERARIO(A) GENERAL PROYECTOS","ZONA FRANCA ARGOS S.A.S (CEM-CO04)",,,
"2000029651","GESTION SST","CELSIA COLOMBIA S.A. E.S.P. (CLS-CO07)",,,
"2000029652","GESTION SST","CELSIA COLOMBIA S.A. E.S.P. (CLS-CO07)",,,
"2000029653","GESTION DISEÑO INTERNET","CELSIA COLOMBIA S.A. E.S.P. (CLS-CO07)",,,
"2000029661","ASEGURAMIENTO CICLO COMERCIAL","CELSIA COLOMBIA S.A. E.S.P. (CLS-CO07)",,"ADMINISTRATIVE","CELSIA"
"2000029662","AYUDANTE(A) PLANTA","CEMENTOS ARGOS S.A. (CEM-CO02)",,,
"2000029663","OPERARIO(A) GENERAL PROYECTOS","ZONA FRANCA ARGOS S.A.S (CEM-CO04)",,,
"2000029664","AYUDANTE(A) PLANTA","CEMENTOS ARGOS S.A. (CEM-CO02)","Profesional de Cantera","MINING","GRUPO ARGOS"
"2000029665","BATCH PLANT OPERATOR","ARGOS USA LLC (CEM-US02)",,,
"2000029666","OPERARIO(A) GENERAL PROYECTOS","ZONA FRANCA ARGOS S.A.S (CEM-CO04)",,,
"2000029671","PLANT SUPERVISOR NE","ARGOS USA LLC (CEM-US02)",,,
"2000029673","COMUNICACIONES Y PROYECTOS FUNDACION","FUNDACION CELSIA COLOMBIA (CLS-CO09)",,,
"2000029674","DRIVER READY MIX TRUCK","ARGOS USA LLC (CEM-US02)",,,
"2000029675","JEFE(A) MERCADEO Y COMUNICACIONES","ARGOS PANAMA S.A. (CEM-PA04)",,"COMMUNICATIONS","ARGOS"
"2000029675","JEFE(A) MERCADEO Y COMUNICACIONES","ARGOS PANAMA S.A. (CEM-PA04)",,"BUSINESS DEVELOPMENT & INNOVATION","ARGOS"
"2000029675","JEFE(A) MERCADEO Y COMUNICACIONES","ARGOS PANAMA S.A. (CEM-PA04)",,"COMMERCIAL MANAGEMENT & MARKETING","ARGOS"
"2000029677","AUXILIAR CONTROL DE OPERACIONES","ARGOS PUERTO RICO CORP. (CEM-PR02)","ABIERTA E INTERESADA EN   APRENDER DE TODAS LAS AREAS.","ADMINISTRATIVE","ARGOS"
"2000029678","ESPECIALISTAS SOLUCIONES ERP","SUMMA SERV. CORP. INTEGRALES (CEM-CO58)",,"INFORMATION TECHNOLOGY","SUMMA"
"2000029678","ESPECIALISTAS SOLUCIONES ERP","SUMMA SERV. CORP. INTEGRALES (CEM-CO58)",,"INFORMATION TECHNOLOGY","ARGOS"
"2000029678","ESPECIALISTAS SOLUCIONES ERP","SUMMA SERV. CORP. INTEGRALES (CEM-CO58)",,"INFORMATION TECHNOLOGY","GRUPO ARGOS"
"2000029678","ESPECIALISTAS SOLUCIONES ERP","SUMMA SERV. CORP. INTEGRALES (CEM-CO58)",,"INFORMATION TECHNOLOGY","CELSIA"
"2000029679","ADMIN ASSISTANT I","ARGOS USA LLC (CEM-US02)",,,
"2000029680","SC PLANNING SR ANALYST","ARGOS USA LLC (CEM-US02)",,"SUPPLY CHAIN","ARGOS"
"2000029686","ESPECIALISTAS SOLUCIONES ERP","SUMMA SERV. CORP. INTEGRALES (CEM-CO58)","SAP","INFORMATION TECHNOLOGY","SUMMA"
"2000029687","PROFESIONAL PRODUCCION I","CEMENTOS ARGOS S.A. (CEM-CO02)",,,
"2000029691","CONDUCTOR(A) MIXER","CONCRETOS ARGOS S.A. (CEM-CO05)",,,
"2000029692","CONDUCTOR(A) MIXER","CONCRETOS ARGOS S.A. (CEM-CO05)",,,
"2000029693","JEFE(A) GESTION PROVEEDORES","CEMENTOS ARGOS S.A. (CEM-CO02)",,"BUSINESS DEVELOPMENT & INNOVATION",
"2000029693","JEFE(A) GESTION PROVEEDORES","CEMENTOS ARGOS S.A. (CEM-CO02)",,"SOURCING",
"2000029693","JEFE(A) GESTION PROVEEDORES","CEMENTOS ARGOS S.A. (CEM-CO02)",,"OPERATIONAL EXCELLENCE",
"2000029693","JEFE(A) GESTION PROVEEDORES","CEMENTOS ARGOS S.A. (CEM-CO02)",,"STRATEGIC MANAGEMENT",
"2000029696","GESTION DISEÑO INTERNET","CELSIA COLOMBIA S.A. E.S.P. (CLS-CO07)",,,
"2000029697","CONFIABILIDAD MEDIDA","CELSIA COLOMBIA S.A. E.S.P. (CLS-CO07)",,,
"2000029700","PROFESIONAL SOCIAL","CEMENTOS ARGOS S.A. (CEM-CO02)",,,
"2000029702","CONDUCTOR(A) MIXER","CONCRETOS ARGOS S.A. (CEM-CO05)",,,
"2000029705","GESTION SST","CELSIA COLOMBIA S.A. E.S.P. (CLS-CO07)",,,
"2000029706","PROMOTORIA COMERCIAL","CELSIA COLOMBIA S.A. E.S.P. (CLS-CO07)",,,
"2000029707","GESTION SST","CELSIA COLOMBIA S.A. E.S.P. (CLS-CO07)",,,
"2000029708","GESTION SST","CELSIA COLOMBIA S.A. E.S.P. (CLS-CO07)",,"HEALTH & SAFETY","CELSIA"
"2000029711","GESTOR(A) ATRACCION DEL TALENTO","SUMMA SERV. CORP. INTEGRALES (CEM-CO58)",,"FOUNDATION","GRUPO ARGOS"
"2000029712","PROFESIONAL SERVICIOS ADMINISTRATIVOS - PANAMA","ARGOS PANAMA S.A. (CEM-PA04)","PROFESIONAL DE PROYECTOS","MAINTENANCE","ARGOS"
"2000029712","PROFESIONAL SERVICIOS ADMINISTRATIVOS - PANAMA","ARGOS PANAMA S.A. (CEM-PA04)","PROFESIONAL MECANICO","MAINTENANCE","ARGOS"
"2000029712","PROFESIONAL SERVICIOS ADMINISTRATIVOS - PANAMA","ARGOS PANAMA S.A. (CEM-PA04)","PROFESIONAL DE PROYECTO","POWER GENERATION","CELSIA"
"2000029712","PROFESIONAL SERVICIOS ADMINISTRATIVOS - PANAMA","ARGOS PANAMA S.A. (CEM-PA04)","PROFESIONAL DE MANTENIMIENTO","CONCRETE","ARGOS"
"2000029712","PROFESIONAL SERVICIOS ADMINISTRATIVOS - PANAMA","ARGOS PANAMA S.A. (CEM-PA04)","DIRECTIVO EN PROYECTO","ADMINISTRATIVE","ARGOS"
"2000029719","ANALISTA FINANCIERO REG COLOMBIA","CEMENTOS ARGOS S.A. (CEM-CO02)",,"FINANCE","CELSIA"
"2000029720","PROFESIONAL SOLUCIONES DIGITALES","CEMENTOS ARGOS S.A. (CEM-CO02)",,,
"2000029721","LIDER RELACION COMUNIDADES","CEMENTOS ARGOS S.A. (CEM-CO02)",,"COMMUNICATION AND CORPORATE RESPONSIBILITY","GRUPO ARGOS"
"2000029724","OPERADOR(A) MAQUINARIA AGREGADOS I","CONCRETOS ARGOS S.A. (CEM-CO05)",,"AGGREGATE",
"2000029725","ASESOR(A) COMERCIAL INTERNACIONAL AW","CEMENTOS ARGOS S.A. (CEM-CO02)",,,
"2000029734","RMX MARKETING DIRECTOR","ARGOS USA LLC (CEM-US02)",,,
"2000029737","BATCH PLANT OPERATOR","ARGOS USA LLC (CEM-US02)",,,
"2000029739","GESTOR(A) CONTABLE","SUMMA SERV. CORP. INTEGRALES (CEM-CO58)",,"AUDIT","GRUPO ARGOS"
